,bamid,approach_vertical,vertical_jump,3/4_court_sprint,4-way_agility,reaction_shuttle,bamscore,wingspan,reach,height,weight,body_comp,hand_length,hand_width
1022,1229.0,34.0,25.5,3.513,12.948,3.464,1865.0,83.0,101.0,76.0,232.5,16.3,9.0,10.0
1023,534.0,25.0,21.5,3.579,11.638,3.543,1795.0,87.0,107.5,80.5,295.2,33.8,8.0,9.25
1024,1433.0,33.5,26.0,3.457,12.25,3.547,1901.0,79.5,101.0,77.25,189.6,7.0,8.25,9.25
1025,266.0,26.5,22.0,3.59,11.984,3.386,1815.0,78.0,100.5,76.0,202.8,20.0,7.5,7.75
1026,1044.0,40.0,31.5,3.425,12.366,3.458,1995.0,76.5,96.0,72.5,169.5,7.0,8.0,9.0
1027,417.0,35.5,29.5,3.872,12.693,3.48,1841.0,81.5,103.0,80.25,196.4,8.4,8.0,8.25
1028,1227.0,33.5,26.5,3.424,11.492,3.286,1998.0,77.0,100.5,77.0,193.0,18.8,8.25,9.25
1029,1418.0,31.5,27.5,3.511,11.751,3.36,2112.0,82.0,102.5,77.0,213.0,25.9,8.0,9.25
1030,1018.0,40.0,27.0,3.467046660117878,12.247189108910884,3.5052431640624997,2220.0,78.08979743083005,98.71417984189723,75.09419466403162,180.7358201581028,14.97949604743083,8.049381188118812,8.876189296333004
1031,421.0,29.5,32.0,3.53,13.639,3.578,1799.0,86.5,109.0,81.5,303.4,30.6,9.0,9.75
1032,1401.0,22.5,25.5,3.386,13.077,3.781,1725.0,81.5,107.5,80.5,233.0,14.0,8.0,8.5
1033,955.0,31.5,27.0,3.307,11.472,3.546,1966.0,70.0,87.0,67.0,158.2,17.2,7.5,8.25
1034,963.0,30.0,23.5,3.553,13.215,3.104,1846.0,82.0,105.0,77.5,238.0,29.8,8.75,9.75
1035,757.0,35.0,29.5,3.426,10.988,3.401,2051.0,78.0,98.5,76.5,177.0,14.8,7.25,8.25
1036,1252.0,31.829614604462474,25.860157016683022,3.286,11.318,3.634,1885.0,78.08979743083005,98.71417984189723,75.09419466403162,180.7358201581028,14.97949604743083,8.049381188118812,8.876189296333004
1037,1347.0,29.5,25.5,3.433,12.542,3.53,1857.0,80.75,103.0,77.5,199.0,30.2,9.5,10.0
1038,1204.0,31.829614604462474,31.0,3.268,11.797,3.476,1976.0,79.0,97.5,73.5,169.2,15.8,7.75,8.5
1039,1485.0,34.0,27.0,3.498,11.94,3.372,1954.0,80.0,101.5,77.5,186.2,7.2,8.75,9.75
1040,273.0,30.5,25.5,3.425,13.262,3.56,1816.0,82.75,108.0,82.25,237.2,13.9,8.5,9.5
1041,521.0,31.829614604462474,18.5,3.693,13.35,3.55,1596.0,78.08979743083005,98.71417984189723,75.09419466403162,180.7358201581028,14.97949604743083,8.049381188118812,8.876189296333004
1042,635.0,27.5,24.0,3.531,12.798,3.562,1784.0,77.25,100.0,77.5,197.0,22.5,8.0,8.0
1043,962.0,27.5,25.5,3.19,12.74,3.35,1901.0,72.0,90.0,67.0,142.2,17.8,7.5,8.25
1044,719.0,28.5,23.0,3.754,12.507,3.448,1780.0,76.0,97.0,73.75,157.9,6.9,7.5,8.5
1045,1055.0,37.0,29.5,3.612,12.122,3.197,1985.0,73.5,95.0,72.25,152.1,6.3,8.0,8.5
1046,724.0,35.5,25.5,3.413,13.878,3.501,1820.0,79.0,99.5,74.0,166.0,14.7,8.0,9.0
1047,231.0,35.5,28.5,3.428,11.764,3.387,1998.0,73.0,91.5,68.5,153.8,11.0,7.5,8.25
1048,722.0,30.0,25.5,3.418,11.727,3.417,1927.0,68.5,89.0,67.5,133.0,8.9,7.25,8.0
1049,1253.0,30.5,26.5,3.332,12.938,3.654,1839.0,74.0,94.5,70.0,175.0,17.5,7.75,8.5
1050,715.0,30.0,25.0,3.282,12.235,3.784,1844.0,74.5,94.0,71.0,181.0,24.5,7.0,7.75
1051,1336.0,30.0,27.0,3.569,11.702,3.451,1909.0,83.0,104.0,83.5,213.0,19.1,8.5,9.75
1052,1275.0,30.5,30.5,3.327,12.053,3.333,1981.0,72.5,94.5,72.5,159.0,15.5,8.0,8.5
1053,726.0,30.5,22.0,3.512,12.484,3.434,1828.0,80.0,103.0,76.0,202.8,11.5,8.25,10.0
1054,574.0,36.0,31.0,3.424,12.654,3.635,1917.0,72.0,88.0,68.25,147.4,7.9,8.0,8.5
1055,651.0,31.5,26.5,3.256,11.136,3.343,2029.0,74.0,91.5,68.0,172.1,23.4,7.0,8.5
1056,858.0255681818181,31.829614604462474,25.860157016683022,3.467046660117878,12.247189108910884,3.5052431640624997,1890.9763257575758,78.08979743083005,98.71417984189723,75.09419466403162,180.7358201581028,14.97949604743083,8.049381188118812,8.876189296333004
1057,858.0255681818181,31.829614604462474,25.860157016683022,3.467046660117878,12.247189108910884,3.5052431640624997,1890.9763257575758,78.08979743083005,98.71417984189723,75.09419466403162,180.7358201581028,14.97949604743083,8.049381188118812,8.876189296333004
1058,858.0255681818181,31.829614604462474,25.860157016683022,3.467046660117878,12.247189108910884,3.5052431640624997,1890.9763257575758,78.08979743083005,98.71417984189723,75.09419466403162,180.7358201581028,14.97949604743083,8.049381188118812,8.876189296333004
